class,mass_GeV,pt_low_GeV,pt_high_GeV,log10_t_low,log10_t_high,weighted_probability_percent
Photon proxy,10,1.3,1.52777777778,-3.32222222222,-3.21666666667,0.960276151822
Photon proxy,10,1.3,1.52777777778,-3.21666666667,-3.11111111111,0.955762187331
Photon proxy,10,1.3,1.52777777778,-3.11111111111,-3.00555555556,0.934163608195
Photon proxy,10,1.3,1.52777777778,-3.00555555556,-2.9,0.912166071088
Photon proxy,10,1.3,1.52777777778,-2.9,-2.79444444444,0.901470004096
Photon proxy,10,1.3,1.52777777778,-2.79444444444,-2.68888888889,0.874532039935
Photon proxy,10,1.3,1.52777777778,-2.68888888889,-2.58333333333,0.712365435646
Photon proxy,10,1.3,1.52777777778,-2.58333333333,-2.47777777778,0.73697424503
Photon proxy,10,1.3,1.52777777778,-2.47777777778,-2.37222222222,0.626719222923
Photon proxy,10,1.3,1.52777777778,-2.37222222222,-2.26666666667,0.442636173686
Photon proxy,10,1.3,1.52777777778,-2.26666666667,-2.16111111111,0.292828723424
Photon proxy,10,1.3,1.52777777778,-2.16111111111,-2.05555555556,0.126713760013
Photon proxy,10,1.3,1.52777777778,-2.05555555556,-1.95,0.111995786639
Photon proxy,10,1.3,1.52777777778,-1.95,-1.84444444444,0.0248991688344
Photon proxy,10,1.3,1.52777777778,-1.84444444444,-1.73888888889,0.00952702249104
Photon proxy,10,1.3,1.52777777778,-1.73888888889,-1.63333333333,0.00035551379824
Photon proxy,10,1.3,1.52777777778,-1.63333333333,-1.52777777778,0.00282062880304
Photon proxy,10,1.3,1.52777777778,-1.52777777778,-1.42222222222,0.00431892646603
Photon proxy,10,1.3,1.52777777778,-1.42222222222,-1.31666666667,0.00368339048638
Photon proxy,10,1.3,1.52777777778,-1.31666666667,-1.21111111111,0
Photon proxy,10,1.3,1.52777777778,-1.21111111111,-1.10555555556,0
Photon proxy,10,1.3,1.52777777778,-1.10555555556,-1,0
Photon proxy,10,1.52777777778,1.75555555556,-4.8,-4.69444444444,0
Photon proxy,10,1.52777777778,1.75555555556,-4.69444444444,-4.58888888889,0.00380314522253
Photon proxy,10,1.52777777778,1.75555555556,-4.58888888889,-4.48333333333,0.0262597682562
Photon proxy,10,1.52777777778,1.75555555556,-4.48333333333,-4.37777777778,0.103384303468
Photon proxy,10,1.52777777778,1.75555555556,-4.37777777778,-4.27222222222,0.190903465596
Photon proxy,10,1.52777777778,1.75555555556,-4.27222222222,-4.16666666667,0.252095483858
Photon proxy,10,1.52777777778,1.75555555556,-4.16666666667,-4.06111111111,0.344260065557
Photon proxy,10,1.52777777778,1.75555555556,-4.06111111111,-3.95555555556,0.379117118791
Photon proxy,10,1.52777777778,1.75555555556,-3.95555555556,-3.85,0.530286611769
Photon proxy,10,1.52777777778,1.75555555556,-3.85,-3.74444444444,0.531035472898
Photon proxy,10,1.52777777778,1.75555555556,-3.74444444444,-3.63888888889,0.530726664852
Photon proxy,10,1.52777777778,1.75555555556,-3.63888888889,-3.53333333333,0.63839934872
Photon proxy,10,1.52777777778,1.75555555556,-3.53333333333,-3.42777777778,0.68575399619
Photon proxy,10,1.52777777778,1.75555555556,-3.42777777778,-3.32222222222,0.719442975835
Photon proxy,10,1.52777777778,1.75555555556,-3.32222222222,-3.21666666667,0.752017179482
Photon proxy,10,1.52777777778,1.75555555556,-3.21666666667,-3.11111111111,0.824147838754
Photon proxy,10,1.52777777778,1.75555555556,-3.11111111111,-3.00555555556,0.785298955553
Photon proxy,10,1.52777777778,1.75555555556,-3.00555555556,-2.9,0.71492813483
Photon proxy,10,1.52777777778,1.75555555556,-2.9,-2.79444444444,0.720370838695
Photon proxy,10,1.52777777778,1.75555555556,-2.79444444444,-2.68888888889,0.735525960001
Photon proxy,10,1.52777777778,1.75555555556,-2.68888888889,-2.58333333333,0.770584463511
Photon proxy,10,1.52777777778,1.75555555556,-2.58333333333,-2.47777777778,0.549877209559
Photon proxy,10,1.52777777778,1.75555555556,-2.47777777778,-2.37222222222,0.446142427491
Photon proxy,10,1.52777777778,1.75555555556,-2.37222222222,-2.26666666667,0.374649036857
Photon proxy,10,1.52777777778,1.75555555556,-2.26666666667,-2.16111111111,0.262903698934
Photon proxy,10,1.52777777778,1.75555555556,-2.16111111111,-2.05555555556,0.149641903211
Photon proxy,10,1.52777777778,1.75555555556,-2.05555555556,-1.95,0.070312010766
Photon proxy,10,1.52777777778,1.75555555556,-1.95,-1.84444444444,0.018107903715
Photon proxy,10,1.52777777778,1.75555555556,-1.84444444444,-1.73888888889,0.0075168586028
Photon proxy,10,1.52777777778,1.75555555556,-1.73888888889,-1.63333333333,0.000174202274924
Photon proxy,10,1.52777777778,1.75555555556,-1.63333333333,-1.52777777778,0.00114224456951
Photon proxy,10,1.52777777778,1.75555555556,-1.52777777778,-1.42222222222,0.00282130817403
Photon proxy,10,1.52777777778,1.75555555556,-1.42222222222,-1.31666666667,0.000602451652363
Photon proxy,10,1.52777777778,1.75555555556,-1.31666666667,-1.21111111111,0
Photon proxy,10,1.52777777778,1.75555555556,-1.21111111111,-1.10555555556,0
Photon proxy,10,1.52777777778,1.75555555556,-1.10555555556,-1,0
Photon proxy,10,1.75555555556,1.98333333333,-4.8,-4.69444444444,0
Photon proxy,10,1.75555555556,1.98333333333,-4.69444444444,-4.58888888889,0.00598838830989
Photon proxy,10,1.75555555556,1.98333333333,-4.58888888889,-4.48333333333,0.0251468128184
Photon proxy,10,1.75555555556,1.98333333333,-4.48333333333,-4.37777777778,0.0734396214133
Photon proxy,10,1.75555555556,1.98333333333,-4.37777777778,-4.27222222222,0.148630068677
Photon proxy,10,1.75555555556,1.98333333333,-4.27222222222,-4.16666666667,0.18427003838
Photon proxy,10,1.75555555556,1.98333333333,-4.16666666667,-4.06111111111,0.276011027737
Photon proxy,10,1.75555555556,1.98333333333,-4.06111111111,-3.95555555556,0.390476550987
Photon proxy,10,1.75555555556,1.98333333333,-3.95555555556,-3.85,0.460712642616
Photon proxy,10,1.75555555556,1.98333333333,-3.85,-3.74444444444,0.462962171633
Photon proxy,10,1.75555555556,1.98333333333,-3.74444444444,-3.63888888889,0.475890196971
Photon proxy,10,1.75555555556,1.98333333333,-3.63888888889,-3.53333333333,0.570569845469
Photon proxy,10,1.75555555556,1.98333333333,-3.53333333333,-3.42777777778,0.608802536561
Photon proxy,10,1.75555555556,1.98333333333,-3.42777777778,-3.32222222222,0.609884795628
Photon proxy,10,1.75555555556,1.98333333333,-3.32222222222,-3.21666666667,0.726411582756
Photon proxy,10,1.75555555556,1.98333333333,-3.21666666667,-3.11111111111,0.719963949968
Photon proxy,10,1.75555555556,1.98333333333,-3.11111111111,-3.00555555556,0.637074212648
Photon proxy,10,1.75555555556,1.98333333333,-3.00555555556,-2.9,0.740587663792
Photon proxy,10,1.75555555556,1.98333333333,-2.9,-2.79444444444,0.65002533308
Photon proxy,10,1.75555555556,1.98333333333,-2.79444444444,-2.68888888889,0.536748094451
Photon proxy,10,1.75555555556,1.98333333333,-2.68888888889,-2.58333333333,0.560089729109
Photon proxy,10,1.75555555556,1.98333333333,-2.58333333333,-2.47777777778,0.404402360878
Photon proxy,10,1.75555555556,1.98333333333,-2.47777777778,-2.37222222222,0.403412994408
Photon proxy,10,1.75555555556,1.98333333333,-2.37222222222,-2.26666666667,0.340131019341
Photon proxy,10,1.75555555556,1.98333333333,-2.26666666667,-2.16111111111,0.210460614482
Photon proxy,10,1.75555555556,1.98333333333,-2.16111111111,-2.05555555556,0.111237826108
Photon proxy,10,1.75555555556,1.98333333333,-2.05555555556,-1.95,0.0585411888463
Photon proxy,10,1.75555555556,1.98333333333,-1.95,-1.84444444444,0.0190499149461
Photon proxy,10,1.75555555556,1.98333333333,-1.84444444444,-1.73888888889,0.002747459261
Photon proxy,10,1.75555555556,1.98333333333,-1.73888888889,-1.63333333333,0.000121446445928
Photon proxy,10,1.75555555556,1.98333333333,-1.63333333333,-1.52777777778,0.00180836694368
Photon proxy,10,1.75555555556,1.98333333333,-1.52777777778,-1.42222222222,0.00298561108337
Photon proxy,10,1.75555555556,1.98333333333,-1.42222222222,-1.31666666667,0.00140877176564
Photon proxy,10,1.75555555556,1.98333333333,-1.31666666667,-1.21111111111,0
Photon proxy,10,1.75555555556,1.98333333333,-1.21111111111,-1.10555555556,0
Photon proxy,10,1.75555555556,1.98333333333,-1.10555555556,-1,0
Photon proxy,10,1.98333333333,2.21111111111,-4.8,-4.69444444444,0
Photon proxy,10,1.98333333333,2.21111111111,-4.69444444444,-4.58888888889,0.00088167380786
Photon proxy,10,1.98333333333,2.21111111111,-4.58888888889,-4.48333333333,0.0164257429275
Photon proxy,10,1.98333333333,2.21111111111,-4.48333333333,-4.37777777778,0.072521430119
Photon proxy,10,1.98333333333,2.21111111111,-4.37777777778,-4.27222222222,0.0792872335036
Photon proxy,10,1.98333333333,2.21111111111,-4.27222222222,-4.16666666667,0.156123450064
Photon proxy,10,1.98333333333,2.21111111111,-4.16666666667,-4.06111111111,0.18813220823
Photon proxy,10,1.98333333333,2.21111111111,-4.06111111111,-3.95555555556,0.263858522027
Photon proxy,10,1.98333333333,2.21111111111,-3.95555555556,-3.85,0.314320702972
Photon proxy,10,1.98333333333,2.21111111111,-3.85,-3.74444444444,0.401149556959
Photon proxy,10,1.98333333333,2.21111111111,-3.74444444444,-3.63888888889,0.40571034431
Photon proxy,10,1.98333333333,2.21111111111,-3.63888888889,-3.53333333333,0.503566340804
Photon proxy,10,1.98333333333,2.21111111111,-3.53333333333,-3.42777777778,0.524317355461
Photon proxy,10,1.98333333333,2.21111111111,-3.42777777778,-3.32222222222,0.548953334494
Photon proxy,10,1.98333333333,2.21111111111,-3.32222222222,-3.21666666667,0.618251021303
Photon proxy,10,1.98333333333,2.21111111111,-3.21666666667,-3.11111111111,0.630555192451
Photon proxy,10,1.98333333333,2.21111111111,-3.11111111111,-3.00555555556,0.553986659537
Photon proxy,10,1.98333333333,2.21111111111,-3.00555555556,-2.9,0.599415865322
Photon proxy,10,1.98333333333,2.21111111111,-2.9,-2.79444444444,0.558137055295
Photon proxy,10,1.98333333333,2.21111111111,-2.79444444444,-2.68888888889,0.548460529316
Photon proxy,10,1.98333333333,2.21111111111,-2.68888888889,-2.58333333333,0.481940712973
Photon proxy,10,1.98333333333,2.21111111111,-2.58333333333,-2.47777777778,0.403558429139
Photon proxy,10,1.98333333333,2.21111111111,-2.47777777778,-2.37222222222,0.36753953943
Photon proxy,10,1.98333333333,2.21111111111,-2.37222222222,-2.26666666667,0.270083823468
Photon proxy,10,1.98333333333,2.21111111111,-2.26666666667,-2.16111111111,0.210122986547
Photon proxy,10,1.98333333333,2.21111111111,-2.16111111111,-2.05555555556,0.126188090511
Photon proxy,10,1.98333333333,2.21111111111,-2.05555555556,-1.95,0.0660250996938
Photon proxy,10,1.98333333333,2.21111111111,-1.95,-1.84444444444,0.0145647996488
Photon proxy,10,1.98333333333,2.21111111111,-1.84444444444,-1.73888888889,0.00381121606653
Photon proxy,10,1.98333333333,2.21111111111,-1.73888888889,-1.63333333333,0.000150591534823
Photon proxy,10,1.98333333333,2.21111111111,-1.63333333333,-1.52777777778,0.00424627339593
Photon proxy,10,1.98333333333,2.21111111111,-1.52777777778,-1.42222222222,0.00848625642604
Photon proxy,10,1.98333333333,2.21111111111,-1.42222222222,-1.31666666667,0.000228144866216
Photon proxy,10,1.98333333333,2.21111111111,-1.31666666667,-1.21111111111,0
Photon proxy,10,1.98333333333,2.21111111111,-1.21111111111,-1.10555555556,0
Photon proxy,10,1.98333333333,2.21111111111,-1.10555555556,-1,0
Photon proxy,10,2.21111111111,2.43888888889,-4.8,-4.69444444444,0
Photon proxy,10,2.21111111111,2.43888888889,-4.69444444444,-4.58888888889,0.000378231210568
Photon proxy,10,2.21111111111,2.43888888889,-4.58888888889,-4.48333333333,0.00620570177395
Photon proxy,10,2.21111111111,2.43888888889,-4.48333333333,-4.37777777778,0.0491169269704
Photon proxy,10,2.21111111111,2.43888888889,-4.37777777778,-4.27222222222,0.0927198622238
Photon proxy,10,2.21111111111,2.43888888889,-4.27222222222,-4.16666666667,0.119155645851
Photon proxy,10,2.21111111111,2.43888888889,-4.16666666667,-4.06111111111,0.187631938395
Photon proxy,10,2.21111111111,2.43888888889,-4.06111111111,-3.95555555556,0.198106222011
Photon proxy,10,2.21111111111,2.43888888889,-3.95555555556,-3.85,0.293201798968
Photon proxy,10,2.21111111111,2.43888888889,-3.85,-3.74444444444,0.333266146389
Photon proxy,10,2.21111111111,2.43888888889,-3.74444444444,-3.63888888889,0.31610547761
Photon proxy,10,2.21111111111,2.43888888889,-3.63888888889,-3.53333333333,0.452352777551
Photon proxy,10,2.21111111111,2.43888888889,-3.53333333333,-3.42777777778,0.42836006273
Photon proxy,10,2.21111111111,2.43888888889,-3.42777777778,-3.32222222222,0.446045570019
Photon proxy,10,2.21111111111,2.43888888889,-3.32222222222,-3.21666666667,0.491547012855
Photon proxy,10,2.21111111111,2.43888888889,-3.21666666667,-3.11111111111,0.483595508239
Photon proxy,10,2.21111111111,2.43888888889,-3.11111111111,-3.00555555556,0.567789652417
Photon proxy,10,2.21111111111,2.43888888889,-3.00555555556,-2.9,0.508265522649
Photon proxy,10,2.21111111111,2.43888888889,-2.9,-2.79444444444,0.506631680588
Photon proxy,10,2.21111111111,2.43888888889,-2.79444444444,-2.68888888889,0.473539657488
Photon proxy,10,2.21111111111,2.43888888889,-2.68888888889,-2.58333333333,0.362002419831
Photon proxy,10,2.21111111111,2.43888888889,-2.58333333333,-2.47777777778,0.365204490868
Photon proxy,10,2.21111111111,2.43888888889,-2.47777777778,-2.37222222222,0.344332311522
Photon proxy,10,2.21111111111,2.43888888889,-2.37222222222,-2.26666666667,0.227502608964
Photon proxy,10,2.21111111111,2.43888888889,-2.26666666667,-2.16111111111,0.142998470349
Photon proxy,10,2.21111111111,2.43888888889,-2.16111111111,-2.05555555556,0.110240075172
Photon proxy,10,2.21111111111,2.43888888889,-2.05555555556,-1.95,0.0646044509159
Photon proxy,10,2.21111111111,2.43888888889,-1.95,-1.84444444444,0.0251234689726
Photon proxy,10,2.21111111111,2.43888888889,-1.84444444444,-1.73888888889,0.00266170423323
Photon proxy,10,2.21111111111,2.43888888889,-1.73888888889,-1.63333333333,9.30972914673e-05
Photon proxy,10,2.21111111111,2.43888888889,-1.63333333333,-1.52777777778,0.00255292955076
Photon proxy,10,2.21111111111,2.43888888889,-1.52777777778,-1.42222222222,0.0118982873384
Photon proxy,10,2.21111111111,2.43888888889,-1.42222222222,-1.31666666667,0.000470387237038
Photon proxy,10,2.21111111111,2.43888888889,-1.31666666667,-1.21111111111,0
Photon proxy,10,2.21111111111,2.43888888889,-1.21111111111,-1.10555555556,0
Photon proxy,10,2.21111111111,2.43888888889,-1.10555555556,-1,0
Photon proxy,10,2.43888888889,2.66666666667,-4.8,-4.69444444444,0
Photon proxy,10,2.43888888889,2.66666666667,-4.69444444444,-4.58888888889,0
Photon proxy,10,2.43888888889,2.66666666667,-4.58888888889,-4.48333333333,0.00216921204015
Photon proxy,10,2.43888888889,2.66666666667,-4.48333333333,-4.37777777778,0.0310482692953
Photon proxy,10,2.43888888889,2.66666666667,-4.37777777778,-4.27222222222,0.0230967860103
Photon proxy,10,2.43888888889,2.66666666667,-4.27222222222,-4.16666666667,0.0862033377903
Photon proxy,10,2.43888888889,2.66666666667,-4.16666666667,-4.06111111111,0.157887885098
Photon proxy,10,2.43888888889,2.66666666667,-4.06111111111,-3.95555555556,0.189071248429
Photon proxy,10,2.43888888889,2.66666666667,-3.95555555556,-3.85,0.284702760885
Photon proxy,10,2.43888888889,2.66666666667,-3.85,-3.74444444444,0.281062348636
Photon proxy,10,2.43888888889,2.66666666667,-3.74444444444,-3.63888888889,0.330811694755
Photon proxy,10,2.43888888889,2.66666666667,-3.63888888889,-3.53333333333,0.356219082119
Photon proxy,10,2.43888888889,2.66666666667,-3.53333333333,-3.42777777778,0.410099934647
Photon proxy,10,2.43888888889,2.66666666667,-3.42777777778,-3.32222222222,0.349321615704
Photon proxy,10,2.43888888889,2.66666666667,-3.32222222222,-3.21666666667,0.493013884434
Photon proxy,10,2.43888888889,2.66666666667,-3.21666666667,-3.11111111111,0.46135182452
Photon proxy,10,2.43888888889,2.66666666667,-3.11111111111,-3.00555555556,0.48841836713
Photon proxy,10,2.43888888889,2.66666666667,-3.00555555556,-2.9,0.413033337473
Photon proxy,10,2.43888888889,2.66666666667,-2.9,-2.79444444444,0.486572621698
Photon proxy,10,2.43888888889,2.66666666667,-2.79444444444,-2.68888888889,0.420658478461
Photon proxy,10,2.43888888889,2.66666666667,-2.68888888889,-2.58333333333,0.372735770273
Photon proxy,10,2.43888888889,2.66666666667,-2.58333333333,-2.47777777778,0.355338203801
Photon proxy,10,2.43888888889,2.66666666667,-2.47777777778,-2.37222222222,0.275344148297
Photon proxy,10,2.43888888889,2.66666666667,-2.37222222222,-2.26666666667,0.203504381334
Photon proxy,10,2.43888888889,2.66666666667,-2.26666666667,-2.16111111111,0.147391052882
Photon proxy,10,2.43888888889,2.66666666667,-2.16111111111,-2.05555555556,0.0889379844546
Photon proxy,10,2.43888888889,2.66666666667,-2.05555555556,-1.95,0.0576679985014
Photon proxy,10,2.43888888889,2.66666666667,-1.95,-1.84444444444,0.0242467808738
Photon proxy,10,2.43888888889,2.66666666667,-1.84444444444,-1.73888888889,0.000586088581453
Photon proxy,10,2.43888888889,2.66666666667,-1.73888888889,-1.63333333333,0.000363756529023
Photon proxy,10,2.43888888889,2.66666666667,-1.63333333333,-1.52777777778,0.00229715663101
Photon proxy,10,2.43888888889,2.66666666667,-1.52777777778,-1.42222222222,0.00390482417499
Photon proxy,10,2.43888888889,2.66666666667,-1.42222222222,-1.31666666667,0.00315950475242
Photon proxy,10,2.43888888889,2.66666666667,-1.31666666667,-1.21111111111,0
Photon proxy,10,2.43888888889,2.66666666667,-1.21111111111,-1.10555555556,0
Photon proxy,10,2.43888888889,2.66666666667,-1.10555555556,-1,0
Photon proxy,10,2.66666666667,2.89444444444,-4.8,-4.69444444444,0
Photon proxy,10,2.66666666667,2.89444444444,-4.69444444444,-4.58888888889,0
Photon proxy,10,2.66666666667,2.89444444444,-4.58888888889,-4.48333333333,0
Photon proxy,10,2.66666666667,2.89444444444,-4.48333333333,-4.37777777778,0.0136206691916
Photon proxy,10,2.66666666667,2.89444444444,-4.37777777778,-4.27222222222,0.0447455888404
Photon proxy,10,2.66666666667,2.89444444444,-4.27222222222,-4.16666666667,0.0907295107199
Photon proxy,10,2.66666666667,2.89444444444,-4.16666666667,-4.06111111111,0.160326603363
Photon proxy,10,2.66666666667,2.89444444444,-4.06111111111,-3.95555555556,0.198040159259
Photon proxy,10,2.66666666667,2.89444444444,-3.95555555556,-3.85,0.218714738483
Photon proxy,10,2.66666666667,2.89444444444,-3.85,-3.74444444444,0.262246017317
Photon proxy,10,2.66666666667,2.89444444444,-3.74444444444,-3.63888888889,0.302551962046
Photon proxy,10,2.66666666667,2.89444444444,-3.63888888889,-3.53333333333,0.326190518489
Photon proxy,10,2.66666666667,2.89444444444,-3.53333333333,-3.42777777778,0.381266416193
Photon proxy,10,2.66666666667,2.89444444444,-3.42777777778,-3.32222222222,0.405341487387
Photon proxy,10,2.66666666667,2.89444444444,-3.32222222222,-3.21666666667,0.442737599297
Photon proxy,10,2.66666666667,2.89444444444,-3.21666666667,-3.11111111111,0.43724135715
Photon proxy,10,2.66666666667,2.89444444444,-3.11111111111,-3.00555555556,0.420318671575
Photon proxy,10,2.66666666667,2.89444444444,-3.00555555556,-2.9,0.431458097977
Photon proxy,10,2.66666666667,2.89444444444,-2.9,-2.79444444444,0.38817881481
Photon proxy,10,2.66666666667,2.89444444444,-2.79444444444,-2.68888888889,0.404335555685
Photon proxy,10,2.66666666667,2.89444444444,-2.68888888889,-2.58333333333,0.368522631844
Photon proxy,10,2.66666666667,2.89444444444,-2.58333333333,-2.47777777778,0.362257772237
Photon proxy,10,2.66666666667,2.89444444444,-2.47777777778,-2.37222222222,0.256899932984
Photon proxy,10,2.66666666667,2.89444444444,-2.37222222222,-2.26666666667,0.200128346769
Photon proxy,10,2.66666666667,2.89444444444,-2.26666666667,-2.16111111111,0.103374710482
Photon proxy,10,2.66666666667,2.89444444444,-2.16111111111,-2.05555555556,0.0959802373978
Photon proxy,10,2.66666666667,2.89444444444,-2.05555555556,-1.95,0.0557884532616
Photon proxy,10,2.66666666667,2.89444444444,-1.95,-1.84444444444,0.018207929912
Photon proxy,10,2.66666666667,2.89444444444,-1.84444444444,-1.73888888889,0.010335426001
Photon proxy,10,2.66666666667,2.89444444444,-1.73888888889,-1.63333333333,0.000156772092503
Photon proxy,10,2.66666666667,2.89444444444,-1.63333333333,-1.52777777778,0.000719630889055
Photon proxy,10,2.66666666667,2.89444444444,-1.52777777778,-1.42222222222,0.00269894651498
Photon proxy,10,2.66666666667,2.89444444444,-1.42222222222,-1.31666666667,0.00012082274143
Photon proxy,10,2.66666666667,2.89444444444,-1.31666666667,-1.21111111111,0
Photon proxy,10,2.66666666667,2.89444444444,-1.21111111111,-1.10555555556,0
Photon proxy,10,2.66666666667,2.89444444444,-1.10555555556,-1,0
Photon proxy,10,2.89444444444,3.12222222222,-4.8,-4.69444444444,0
Photon proxy,10,2.89444444444,3.12222222222,-4.69444444444,-4.58888888889,0
Photon proxy,10,2.89444444444,3.12222222222,-4.58888888889,-4.48333333333,0
Photon proxy,10,2.89444444444,3.12222222222,-4.48333333333,-4.37777777778,0.00196044683113
Photon proxy,10,2.89444444444,3.12222222222,-4.37777777778,-4.27222222222,0.0232367868499
Photon proxy,10,2.89444444444,3.12222222222,-4.27222222222,-4.16666666667,0.0390377520018
Photon proxy,10,2.89444444444,3.12222222222,-4.16666666667,-4.06111111111,0.0941065368898
Photon proxy,10,2.89444444444,3.12222222222,-4.06111111111,-3.95555555556,0.133898212929
Photon proxy,10,2.89444444444,3.12222222222,-3.95555555556,-3.85,0.200428682807
Photon proxy,10,2.89444444444,3.12222222222,-3.85,-3.74444444444,0.236489262054
Photon proxy,10,2.89444444444,3.12222222222,-3.74444444444,-3.63888888889,0.253187978954
Photon proxy,10,2.89444444444,3.12222222222,-3.63888888889,-3.53333333333,0.282994689461
Photon proxy,10,2.89444444444,3.12222222222,-3.53333333333,-3.42777777778,0.333747501905
Photon proxy,10,2.89444444444,3.12222222222,-3.42777777778,-3.32222222222,0.313465109148
Photon proxy,10,2.89444444444,3.12222222222,-3.32222222222,-3.21666666667,0.332037453501
Photon proxy,10,2.89444444444,3.12222222222,-3.21666666667,-3.11111111111,0.38160668694
Photon proxy,10,2.89444444444,3.12222222222,-3.11111111111,-3.00555555556,0.326126019468
Photon proxy,10,2.89444444444,3.12222222222,-3.00555555556,-2.9,0.382876951083
Photon proxy,10,2.89444444444,3.12222222222,-2.9,-2.79444444444,0.351901308429
Photon proxy,10,2.89444444444,3.12222222222,-2.79444444444,-2.68888888889,0.366764048972
Photon proxy,10,2.89444444444,3.12222222222,-2.68888888889,-2.58333333333,0.294291673601
Photon proxy,10,2.89444444444,3.12222222222,-2.58333333333,-2.47777777778,0.277338131406
Photon proxy,10,2.89444444444,3.12222222222,-2.47777777778,-2.37222222222,0.198490943445
Photon proxy,10,2.89444444444,3.12222222222,-2.37222222222,-2.26666666667,0.198290532501
Photon proxy,10,2.89444444444,3.12222222222,-2.26666666667,-2.16111111111,0.112420651735
Photon proxy,10,2.89444444444,3.12222222222,-2.16111111111,-2.05555555556,0.0811359764924
Photon proxy,10,2.89444444444,3.12222222222,-2.05555555556,-1.95,0.0379081138734
Photon proxy,10,2.89444444444,3.12222222222,-1.95,-1.84444444444,0.0110805198327
Photon proxy,10,2.89444444444,3.12222222222,-1.84444444444,-1.73888888889,0.00393606925018
Photon proxy,10,2.89444444444,3.12222222222,-1.73888888889,-1.63333333333,0.000713281554938
Photon proxy,10,2.89444444444,3.12222222222,-1.63333333333,-1.52777777778,0
Photon proxy,10,2.89444444444,3.12222222222,-1.52777777778,-1.42222222222,0
Photon proxy,10,2.89444444444,3.12222222222,-1.42222222222,-1.31666666667,0.000905526804809
Photon proxy,10,2.89444444444,3.12222222222,-1.31666666667,-1.21111111111,0
Photon proxy,10,2.89444444444,3.12222222222,-1.21111111111,-1.10555555556,0
Photon proxy,10,2.89444444444,3.12222222222,-1.10555555556,-1,0
Photon proxy,10,3.12222222222,3.35,-4.8,-4.69444444444,0
Photon proxy,10,3.12222222222,3.35,-4.69444444444,-4.58888888889,0
Photon proxy,10,3.12222222222,3.35,-4.58888888889,-4.48333333333,0
Photon proxy,10,3.12222222222,3.35,-4.48333333333,-4.37777777778,0
Photon proxy,10,3.12222222222,3.35,-4.37777777778,-4.27222222222,0.0131901848988
Photon proxy,10,3.12222222222,3.35,-4.27222222222,-4.16666666667,0.0386101474578
Photon proxy,10,3.12222222222,3.35,-4.16666666667,-4.06111111111,0.0624474321992
Photon proxy,10,3.12222222222,3.35,-4.06111111111,-3.95555555556,0.123674609111
Photon proxy,10,3.12222222222,3.35,-3.95555555556,-3.85,0.136860884568
Photon proxy,10,3.12222222222,3.35,-3.85,-3.74444444444,0.164251724597
Photon proxy,10,3.12222222222,3.35,-3.74444444444,-3.63888888889,0.212868670616
Photon proxy,10,3.12222222222,3.35,-3.63888888889,-3.53333333333,0.272363500105
Photon proxy,10,3.12222222222,3.35,-3.53333333333,-3.42777777778,0.277605875405
Photon proxy,10,3.12222222222,3.35,-3.42777777778,-3.32222222222,0.365409320484
Photon proxy,10,3.12222222222,3.35,-3.32222222222,-3.21666666667,0.316620105266
Photon proxy,10,3.12222222222,3.35,-3.21666666667,-3.11111111111,0.283746872366
Photon proxy,10,3.12222222222,3.35,-3.11111111111,-3.00555555556,0.307425741201
Photon proxy,10,3.12222222222,3.35,-3.00555555556,-2.9,0.27700798733
Photon proxy,10,3.12222222222,3.35,-2.9,-2.79444444444,0.374290363614
Photon proxy,10,3.12222222222,3.35,-2.79444444444,-2.68888888889,0.302394632054
Photon proxy,10,3.12222222222,3.35,-2.68888888889,-2.58333333333,0.226979811067
Photon proxy,10,3.12222222222,3.35,-2.58333333333,-2.47777777778,0.212157148986
Photon proxy,10,3.12222222222,3.35,-2.47777777778,-2.37222222222,0.187388707261
Photon proxy,10,3.12222222222,3.35,-2.37222222222,-2.26666666667,0.139920660756
Photon proxy,10,3.12222222222,3.35,-2.26666666667,-2.16111111111,0.095307267833
Photon proxy,10,3.12222222222,3.35,-2.16111111111,-2.05555555556,0.0745631513606
Photon proxy,10,3.12222222222,3.35,-2.05555555556,-1.95,0.0304633989426
Photon proxy,10,3.12222222222,3.35,-1.95,-1.84444444444,0.00939575729182
Photon proxy,10,3.12222222222,3.35,-1.84444444444,-1.73888888889,0.00449636548504
Photon proxy,10,3.12222222222,3.35,-1.73888888889,-1.63333333333,0.000709918535841
Photon proxy,10,3.12222222222,3.35,-1.63333333333,-1.52777777778,0
Photon proxy,10,3.12222222222,3.35,-1.52777777778,-1.42222222222,0.00274810161223
Photon proxy,10,3.12222222222,3.35,-1.42222222222,-1.31666666667,0.00146234351182
Photon proxy,10,3.12222222222,3.35,-1.31666666667,-1.21111111111,0
Photon proxy,10,3.12222222222,3.35,-1.21111111111,-1.10555555556,0
Photon proxy,10,3.12222222222,3.35,-1.10555555556,-1,0
Photon proxy,10,3.35,3.57777777778,-4.8,-4.69444444444,0
Photon proxy,10,3.35,3.57777777778,-4.69444444444,-4.58888888889,0
Photon proxy,10,3.35,3.57777777778,-4.58888888889,-4.48333333333,0
Photon proxy,10,3.35,3.57777777778,-4.48333333333,-4.37777777778,0
Photon proxy,10,3.35,3.57777777778,-4.37777777778,-4.27222222222,0.00445351070959
